"Date","Description","Institution","Account","Category","Is Hidden","Is Pending","Amount"
"2/26/2023","BIRYANI HUB","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($32.63)"
"2/25/2023","CVSPHARMACY VIRGINIA BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Pharmacy","No","No","($6.99)"
"2/24/2023","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"2/24/2023","PANERA SUBD O","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($13.22)"
"2/23/2023","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"2/23/2023","FOOD LION","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($16.58)"
"2/23/2023","FOOD LION","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($27.42)"
"2/23/2023","UBER EATS","Chase - via Direct Web API","CHASE FREEDOM","Food","No","No","($24.26)"
"2/22/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.29)"
"2/22/2023","ONLINE TRANSFER TO CHK","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","($2000)"
"2/22/2023","ONLINE TRANSFER FROM SAV","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","$2000"
"2/21/2023","APLPAY CHICKFILA VIRGINIA BEACH","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($14.13)"
"2/21/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($4.33)"
"2/20/2023","LIFEWTR LOUNGE","Chase - via Direct Web API","CHASE FREEDOM","Insurance","No","No","($7.82)"
"2/20/2023","LE BUS CAFE PHILADELPHIA PA","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($5.4)"
"2/20/2023","FOREIGN FEE","American Express - Amex Account - via Direct Web Access","AMEX","Bank Fee","No","No","($0.29)"
"2/20/2023","APLPAY COSTA COFFEE DOHA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10.99)"
"2/20/2023","APLPAY INFLIGHT INTECOINTRIN CH","American Express - Amex Account - via Direct Web Access","AMEX","Air Travel","No","No","($10)"
"2/16/2023","INTEREST PAYMENT","Chase - via Direct Web API","CHASE SAVINGS","Interest Income","No","No","$0.01"
"2/15/2023","TMOBILE AUTO PAY WA","Discover Credit Card - via Direct Web Access","DISCOVER","Phone, Internet & Cable","No","No","($250.27)"
"2/15/2023","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"2/15/2023","ZELLE PAYMENT FROM PURUSHOTHAMAN MURUGESAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$16"
"2/15/2023","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$1075.27"
"2/13/2023","INTERNET TRANSFER TO JPMORGAN CHASE BANK NA SAV ACCOUNT","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Transfers","No","No","($3000)"
"2/13/2023","GOLDMAN SACHS BA RANI PRADEEP KU WEB ID","Chase - via Direct Web API","CHASE SAVINGS","Income","No","No","$3000"
"2/13/2023","ONLINE TRANSFER TO CHK","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","($200)"
"2/13/2023","ONLINE TRANSFER FROM SAV","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","$200"
"2/11/2023","METROMILE INSURANCE C","American Express - Amex Account - via Direct Web Access","AMEX","Insurance","No","No","($53.19)"
"2/10/2023","ODP TRANSFER TO CHECKING","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","($350)"
"2/10/2023","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"2/10/2023","ODP TRANSFER FROM SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","$350"
"2/9/2023","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"2/9/2023","YOUTUBE GURGAON","Charles Schwab US","CHARLES SCHWAB CHECKING","Rideshare","No","No","($1.62)"
"2/8/2023","INTERNET TRANSFER FROM JPMORGAN CHASE BANK NA SAV ACCOUNT REVERSAL","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Transfers","No","No","($3000)"
"2/6/2023","INTERNET TRANSFER FROM JPMORGAN CHASE BANK NA SAV ACCOUNT","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Transfers","No","No","$3000"
"2/6/2023","FOREIGN FEE","Chase - via Direct Web API","CHASE FREEDOM","Bank Fee","No","No","($0.16)"
"2/4/2023","ESPRESSO COFFEE ROOMS","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($5.49)"
"2/4/2023","FOREIGN FEE","American Express - Amex Account - via Direct Web Access","AMEX","Bank Fee","No","No","($3.52)"
"2/4/2023","QATAR DUTY FREE HAMADOHA","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($130.49)"
"2/4/2023","APLPAY INFLIGHT INTECOINTRIN CH","American Express - Amex Account - via Direct Web Access","AMEX","Air Travel","No","No","($10)"
"2/3/2023","STARBUCKS T JFK","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($8.93)"
"2/3/2023","CARTS ORF SMARTECARTE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($7)"
"2/3/2023","BURGER KING PS ORF","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($7.75)"
"2/3/2023","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$2.95"
"2/3/2023","ODP TRANSFER TO CHECKING","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","($39.99)"
"2/3/2023","ODP TRANSFER FROM SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","$39.99"
"2/3/2023","US EFT PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($39.99)"
"2/2/2023","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($15.38)"
"2/2/2023","JPMORGAN CHASE EXT TRNSFR","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Transfers","No","No","$4500"
"2/2/2023","ODP TRANSFER TO CHECKING","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","($387.72)"
"2/2/2023","ODP TRANSFER FROM SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","$387.72"
"2/2/2023","PALMS ASSOCIATES RENTAL PPD ID","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($1554.26)"
"2/1/2023","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($8.63)"
"2/1/2023","QATAR AIR","Chase - via Direct Web API","CHASE FREEDOM","Air Travel","No","No","($59.57)"
"2/1/2023","LEMONADE I LEMONADE I","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($6.17)"
"2/1/2023","CRUMBL VIRGINIA BEACH","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($5.6)"
"2/1/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($4.43)"
"2/1/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"2/1/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"2/1/2023","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"1/31/2023","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$86.99"
"1/31/2023","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.02"
"1/31/2023","SUDKICKRICHMOND VA","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($10)"
"1/31/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($4.73)"
"1/31/2023","ONLINE TRANSFER TO SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($4500)"
"1/31/2023","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3524.22"
"1/30/2023","ONLINE TRANSFER FROM SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","$4000"
"1/30/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.29)"
"1/30/2023","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($446.91)"
"1/30/2023","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($399.71)"
"1/29/2023","WALMART","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($96.74)"
"1/29/2023","SUBWAY","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($8.91)"
"1/28/2023","BIRYANI HUB","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($54)"
"1/28/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($3.83)"
"1/27/2023","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($12.88)"
"1/27/2023","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$399.71"
"1/27/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Gas & Fuel","No","No","($11.18)"
"1/27/2023","AUTOPAY PAYMENT THANK YOU","American Express - Amex Account - via Direct Web Access","AMEX","Credit Card Payment","No","No","$690.48"
"1/27/2023","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($690.48)"
"1/27/2023","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"1/27/2023","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$446.91"
"1/26/2023","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"1/26/2023","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($7.57)"
"1/26/2023","VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($2.22)"
"1/25/2023","PANERA SUBD O","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($13.22)"
"1/24/2023","FOOD LION","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($13.7)"
"1/24/2023","APLPAY CHICKFILA VIRGINIA BEACH","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($10.97)"
"1/23/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.29)"
"1/22/2023","DUCK DONUTS VIRGINIA B","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($11.93)"
"1/22/2023","WAWA VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($30.3)"
"1/21/2023","BARNES NOBLE","Chase - via Direct Web API","CHASE FREEDOM","Books","No","No","($3.29)"
"1/21/2023","APLPAY FOOD LION","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($32.87)"
"1/20/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.22)"
"1/20/2023","WAWA FUELCONVENIENCVIRGINIA BCH","American Express - Amex Account - via Direct Web Access","AMEX","Gas & Fuel","No","No","($7.23)"
"1/19/2023","INTEREST PAYMENT","Chase - via Direct Web API","CHASE SAVINGS","Interest Income","No","No","$0.01"
"1/18/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($5.46)"
"1/17/2023","ZELLE PAYMENT TO ZACH TOASTMASTERS","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($12)"
"1/17/2023","APLPAY FOOD LION","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($21.86)"
"1/17/2023","APPLE ONLINE STORE CUPERTINO CA","American Express - Amex Account - via Direct Web Access","AMEX","Electronics & Software","No","No","($1058.94)"
"1/17/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($4.43)"
"1/16/2023","BARNES NOBLE","Chase - via Direct Web API","CHASE FREEDOM","Books","No","No","($3.29)"
"1/15/2023","TMOBILE AUTO PAY WA","Discover Credit Card - via Direct Web Access","DISCOVER","Phone, Internet & Cable","No","No","($262.67)"
"1/14/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"1/14/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"1/14/2023","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"1/14/2023","BARNES NOBLE","Chase - via Direct Web API","CHASE FREEDOM","Books","No","No","($3.29)"
"1/14/2023","ROYAL BAZAAR NORFOLK VA","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($36.04)"
"1/14/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($3.83)"
"1/13/2023","CINEMARK THEATRES","Chase - via Direct Web API","CHASE FREEDOM","Entertainment","No","No","($6.81)"
"1/13/2023","CINEMARK THEATRES","Chase - via Direct Web API","CHASE FREEDOM","Entertainment","No","No","($16.5)"
"1/13/2023","NEWS","American Express - Amex Account - via Direct Web Access","AMEX","Entertainment","No","No","($6.13)"
"1/13/2023","APLPAY IC INSTACARTSAN FRANCISCO","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($18.62)"
"1/13/2023","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"1/13/2023","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3492.92"
"1/12/2023","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"1/12/2023","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($8.35)"
"1/12/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($1.74)"
"1/11/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.29)"
"1/11/2023","METROMILE INSURANCE C","American Express - Amex Account - via Direct Web Access","AMEX","Insurance","No","No","($58.13)"
"1/11/2023","APLPAY FOOD LION","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($42.5)"
"1/10/2023","7-ELEVEN 38167","Chase - via Direct Web API","CHASE FREEDOM","Gas & Fuel","No","No","($30)"
"1/10/2023","ZELLE PAYMENT TO ZACH TOASTMASTERS","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($30)"
"1/9/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.22)"
"1/9/2023","YOUTUBE GURGAON","Charles Schwab US","CHARLES SCHWAB CHECKING","Rideshare","No","No","($1.64)"
"1/9/2023","ZELLE PAYMENT FROM SARAN PADMAKAR","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$1715.34"
"1/9/2023","TST TCCP VB","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($2.96)"
"1/8/2023","BIRYANI HUB","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($52.88)"
"1/7/2023","APLPAY WAWA FUELCONVIRGINIA BCH","American Express - Amex Account - via Direct Web Access","AMEX","Gas & Fuel","No","No","($3.47)"
"1/6/2023","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.22)"
"1/6/2023","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($20.39)"
"1/6/2023","ONLINE TRANSFER TO CHK","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","($2000)"
"1/6/2023","ONLINE TRANSFER FROM SAV","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","$2000"
"1/6/2023","ZELLE PAYMENT TO SANDEEP PRAKASH","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($1286.84)"
"1/5/2023","INTERNET TRANSFER TO JPMORGAN CHASE BANK NA SAV ACCOUNT","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Transfers","No","No","($2000)"
"1/5/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($2.22)"
"1/5/2023","GOLDMAN SACHS BA RANI PRADEEP KU WEB ID","Chase - via Direct Web API","CHASE SAVINGS","Income","No","No","$2000"
"1/4/2023","CHIPOTLE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($9.31)"
"1/4/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($4.29)"
"1/4/2023","APLPAY WALGREENS VIRGINIA BEACH","American Express - Amex Account - via Direct Web Access","AMEX","Pharmacy","No","No","($14.98)"
"1/4/2023","APLPAY CUSTOMINK FAIRFAX VA","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($23.06)"
"1/4/2023","ODP TRANSFER TO CHECKING","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","($1326.12)"
"1/4/2023","US EFT PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($39.99)"
"1/4/2023","PALMS ASSOCIATES RENTAL PPD ID","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($1557.66)"
"1/4/2023","ODP TRANSFER FROM SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","$1326.12"
"1/3/2023","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($9.63)"
"1/3/2023","ZELLE PAYMENT TO LEE WALKER","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($15)"
"1/3/2023","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$6.68"
"1/3/2023","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($2.22)"
"1/3/2023","ZELLE PAYMENT TO SANDEEP PRAKASH","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($1080)"
"1/2/2023","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($37.81)"
"1/2/2023","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($7.46)"
"1/2/2023","TARGET VIRGINIA BEACH VA","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($3.4)"
"1/1/2023","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($3.78)"
"1/1/2023","LEMONADE I LEMONADE I","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($6.17)"
"1/1/2023","AEROPOSTALE VA","American Express - Amex Account - via Direct Web Access","AMEX","Clothing","No","No","($63.07)"
"1/1/2023","ADIDAS AMERICA INCCANTON MA","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($34.46)"
"12/31/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"12/31/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"12/31/2022","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"12/31/2022","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$75.78"
"12/31/2022","APLPAY ELEVEN BEAC","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($3.88)"
"12/30/2022","ROYAL BAZAAR","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($10.74)"
"12/30/2022","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.02"
"12/30/2022","ONLINE TRANSFER FROM CHK","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","$1000"
"12/30/2022","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"12/30/2022","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3466.53"
"12/30/2022","ONLINE TRANSFER TO SAV","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($1000)"
"12/29/2022","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"12/29/2022","CRUMBL VIRGINIA BEACH","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($5.49)"
"12/29/2022","JPMORGAN CHASE EXT TRNSFR","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Transfers","No","No","$4500"
"12/29/2022","ODP TRANSFER TO CHECKING","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","($2058.13)"
"12/29/2022","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($2279.32)"
"12/29/2022","ODP TRANSFER FROM SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","$2058.13"
"12/29/2022","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($1799.17)"
"12/28/2022","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$2279.32"
"12/28/2022","ONLINE TRANSFER TO SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($4500)"
"12/28/2022","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$1799.17"
"12/27/2022","TG VIRGINIA BEACH","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($59.88)"
"12/27/2022","FOOD LION","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($27.2)"
"12/27/2022","AUTOPAY PAYMENT THANK YOU","American Express - Amex Account - via Direct Web Access","AMEX","Credit Card Payment","No","No","$1349.29"
"12/27/2022","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($1349.29)"
"12/26/2022","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($15.56)"
"12/26/2022","IKEA NORFOLK","Chase - via Direct Web API","CHASE FREEDOM","Furniture & Home Decor","No","No","($30.67)"
"12/26/2022","SUDKICKRICHMOND VA","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($10)"
"12/26/2022","PANERA SUBD O","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($9.95)"
"12/25/2022","ZELLE PAYMENT FROM SIVABALAN MANI","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$316.23"
"12/25/2022","ZELLE PAYMENT FROM ARAVIND KUNIAMUTHUR KALIAPPAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$231.56"
"12/25/2022","ZELLE PAYMENT FROM JAYANTH JAYARAMAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$133.89"
"12/25/2022","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.29)"
"12/24/2022","REDEMPTION CREDIT","Chase - via Direct Web API","CHASE FREEDOM","Income","No","No","$23.84"
"12/24/2022","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($24.34)"
"12/24/2022","YOUR CASH REWARDREFUND IS","American Express - Amex Account - via Direct Web Access","AMEX","Savings","No","No","$12.12"
"12/24/2022","APLPAY WAWA FUELCONVIRGINIA BCH","American Express - Amex Account - via Direct Web Access","AMEX","Gas & Fuel","No","No","($33.59)"
"12/23/2022","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($1.73)"
"12/23/2022","ROYAL BAZAAR NORFOLK VA","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($42.93)"
"12/22/2022","MN","Discover Credit Card - via Direct Web Access","DISCOVER","Electronics & Software","No","No","($50.87)"
"12/21/2022","DEPARTMENT MOTOR VEHICLE VA","Discover Credit Card - via Direct Web Access","DISCOVER","Auto & Transport","No","No","($59.75)"
"12/19/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.22)"
"12/18/2022","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","$33.51"
"12/17/2022","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($87.64)"
"12/17/2022","TMOBILE AUTO PAY WA","Discover Credit Card - via Direct Web Access","DISCOVER","Phone, Internet & Cable","No","No","($249.26)"
"12/16/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.22)"
"12/16/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"12/16/2022","INTEREST PAYMENT","Chase - via Direct Web API","CHASE SAVINGS","Interest Income","No","No","$0.01"
"12/16/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"12/16/2022","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"12/15/2022","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"12/15/2022","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"12/15/2022","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3466.53"
"12/14/2022","CRUMBL","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($5.49)"
"12/13/2022","ZELLE PAYMENT TO LEE WALKER","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($21)"
