,Transaction Date,Description,Institution,Account,Category,Is Hidden,Is Pending,Amount,Standardized Description,Master Category
1481,2024-02-23,ROBINHOOD DEBITS WEB ID,Chase - via Direct Web API,CHASE CHECKING,INVESTMENT SAVINGS,No,No,-300.0,ROBINHOOD DEBITS WEB ID,MISCELLANEOUS
1482,2024-02-22,CHICKFILA,Chase - via Direct Web API,CHASE FREEDOM,FAST FOOD & CONVENIENCE,No,No,-26.98,CHICKFILA,FOOD AND DINING
1483,2024-02-22,DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN,Robinhood,ROBINHOOD,INVESTMENT TRANSFERS,No,No,300.0,DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN,MISCELLANEOUS
1484,2024-02-22,TXU BILL PAYMENT,Chase - via Direct Web API,CHASE FREEDOM,"ENERGY, GAS & ELECTRIC",No,No,-138.93,TXU BILL PAYMENT,BILLS AND UTILITIES
1485,2024-02-22,STARBUCKS PLANO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-2.87,STARBUCKS,FOOD AND DINING
1486,2024-02-21,PLANO TX,Discover Credit Card - via Direct Web Access,DISCOVER,GAS & FUEL,No,No,-38.0,PLANO TX,BILLS AND UTILITIES
1487,2024-02-21,SWADESHI PLAZA CASTLE,Discover Credit Card - via Direct Web Access,DISCOVER,RESTAURANTS/DINING,No,No,-8.65,SWADESHI PLAZA CASTLE,FOOD AND DINING
1488,2024-02-21,APLPAY VIVEK FLOWERSPLANO TX,American Express - Amex Account - via Direct Web Access,AMEX,MERCHANDISE/MISC,No,No,-4.33,APLPAY VIVEK FLOWERSPLANO TX,SHOPPING/GROCERIES
1489,2024-02-21,APLPAY PANERA BREAD FRISCO TX,American Express - Amex Account - via Direct Web Access,AMEX,COFFEE,No,No,-2.8,APLPAY PANERA BREAD FRISCO TX,FOOD AND DINING
1490,2024-02-20,TARGET FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,SHOPPING,No,No,-9.73,TARGET,SHOPPING/GROCERIES
1491,2024-02-20,APLPAY TARGET FRISCO TX,American Express - Amex Account - via Direct Web Access,AMEX,SHOPPING,No,No,-2.98,TARGET,SHOPPING/GROCERIES
1492,2024-02-19,PANERA BREAD K,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-2.8,PANERA BREAD K,FOOD AND DINING
1493,2024-02-19,VIDIQ CA,Discover Credit Card - via Direct Web Access,DISCOVER,SUBSCRIPTIONS,No,No,-10.0,VIDIQ CA,SUBSCRIPTIONS
1494,2024-02-18,PATEL BROTHERS,Chase - via Direct Web API,CHASE FREEDOM,GROCERIES,No,No,-43.79,PATEL BROTHERS,SHOPPING/GROCERIES
1495,2024-02-18,WALMART,Chase - via Direct Web API,CHASE FREEDOM,SHOPPING,No,No,-48.86,WALMART,SHOPPING/GROCERIES
1496,2024-02-18,SARAVANAA BHAVAN PLANO,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-35.53,SARAVANAA BHAVAN PLANO,FOOD AND DINING
1497,2024-02-18,TST KARYA SIDDHI HANU TX,Discover Credit Card - via Direct Web Access,DISCOVER,RESTAURANTS/DINING,No,No,-12.67,TST KARYA SIDDHI HANU TX,FOOD AND DINING
1498,2024-02-18,STARBUCKS STORE PLANO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-2.87,STARBUCKS,FOOD AND DINING
1499,2024-02-18,SQ THE GELATO CONE PLANO TX,Discover Credit Card - via Direct Web Access,DISCOVER,RESTAURANTS/DINING,No,No,-9.7,SQ THE GELATO CONE PLANO TX,FOOD AND DINING
1500,2024-02-18,STRATA SCRATCH LLC TX,Discover Credit Card - via Direct Web Access,DISCOVER,SUBSCRIPTIONS,No,No,-19.2,STRATA SCRATCH LLC TX,SUBSCRIPTIONS
1501,2024-02-16,INTEREST PAYMENT,Chase - via Direct Web API,CHASE SAVINGS,INTEREST INCOME,No,No,0.03,INTEREST PAYMENT,INCOME
1502,2024-02-15,ZELLE PAYMENT TO JUAN,Chase - via Direct Web API,CHASE CHECKING,PAYMENT,No,No,-45.0,ZELLE PAYMENT TO JUAN,MISCELLANEOUS
1503,2024-02-15,ZELLE PAYMENT TO JUAN,Chase - via Direct Web API,CHASE CHECKING,PAYMENT,No,No,-17.0,ZELLE PAYMENT TO JUAN,MISCELLANEOUS
1504,2024-02-15,DUNKIN PLANO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-6.37,DUNKIN,FOOD AND DINING
1505,2024-02-15,SCHWAB BROKERAGE MONEYLINK WEB ID,Chase - via Direct Web API,CHASE CHECKING,TRANSFERS,No,No,-350.0,SCHWAB BROKERAGE MONEYLINK WEB ID,MISCELLANEOUS
1506,2024-02-15,TMOBILE PCS SVC WEB ID,Chase - via Direct Web API,CHASE CHECKING,"PHONE, INTERNET & CABLE",No,No,-288.09,TMOBILE PCS SVC WEB ID,BILLS AND UTILITIES
1507,2024-02-14,SWADESHI PLAZA CASTLE,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-11.88,SWADESHI PLAZA CASTLE,FOOD AND DINING
1508,2024-02-14,TARGET,Chase - via Direct Web API,CHASE FREEDOM,SHOPPING,No,No,-5.41,TARGET,SHOPPING/GROCERIES
1509,2024-02-14,TARGET FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,SHOPPING,No,No,-2.98,TARGET,SHOPPING/GROCERIES
1510,2024-02-14,APLPAY STARBUCKS STOPLANO TX,American Express - Amex Account - via Direct Web Access,AMEX,COFFEE,No,No,-8.23,STARBUCKS,FOOD AND DINING
1511,2024-02-13,PANERA BREAD K FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-2.8,PANERA BREAD K FRISCO TX,FOOD AND DINING
1512,2024-02-13,TARGET FRISCO TX,American Express - Amex Account - via Direct Web Access,AMEX,SHOPPING,No,No,-43.15,TARGET,SHOPPING/GROCERIES
1513,2024-02-12,PANERA BREAD K,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-2.8,PANERA BREAD K,FOOD AND DINING
1514,2024-02-12,HUNTER.IO STARTER,Chase - via Direct Web API,CHASE FREEDOM,SUBSCRIPTIONS,No,No,-34.3,HUNTER.IO STARTER,SUBSCRIPTIONS
1515,2024-02-12,DOMINOS,Chase - via Direct Web API,CHASE FREEDOM,FAST FOOD & CONVENIENCE,No,No,-17.21,DOMINOS,FOOD AND DINING
1516,2024-02-12,ZELLE PAYMENT TO MANJUNATH A GOKARE PC,Chase - via Direct Web API,CHASE CHECKING,PAYMENT,No,No,-99.0,ZELLE PAYMENT TO MANJUNATH A GOKARE PC,MISCELLANEOUS
1517,2024-02-12,FOREIGN FEE,Chase - via Direct Web API,CHASE FREEDOM,BANK FEE,No,No,-0.07,FOREIGN FEE,MISCELLANEOUS
1518,2024-02-11,PATEL BROTHERS,Chase - via Direct Web API,CHASE FREEDOM,GROCERIES,No,No,-32.12,PATEL BROTHERS,SHOPPING/GROCERIES
1519,2024-02-11,GOOGLE YOUTUBEPREMIUM,Chase - via Direct Web API,CHASE FREEDOM,SUBSCRIPTIONS,No,No,-2.63,GOOGLE YOUTUBEPREMIUM,SUBSCRIPTIONS
1520,2024-02-11,HELLO INDIA PLANO TX,Discover Credit Card - via Direct Web Access,DISCOVER,RESTAURANTS/DINING,No,No,-5.24,HELLO INDIA,FOOD AND DINING
1521,2024-02-11,GREAT CLIPS AT FRISCO TX,American Express - Amex Account - via Direct Web Access,AMEX,HAIR & NAILS,No,No,-12.99,GREAT CLIPS AT FRISCO TX,BILLS AND UTILITIES
1522,2024-02-10,STARBUCKS STORE,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-7.47,STARBUCKS,FOOD AND DINING
1523,2024-02-10,INDIAN VEGETARIAN,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-8.32,INDIAN VEGETARIAN,FOOD AND DINING
1524,2024-02-09,PANERA BREAD K FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-2.8,PANERA BREAD K FRISCO TX,FOOD AND DINING
1525,2024-02-09,ROBINHOOD DEBITS WEB ID,Chase - via Direct Web API,CHASE CHECKING,INVESTMENT SAVINGS,No,No,-300.0,ROBINHOOD DEBITS WEB ID,MISCELLANEOUS
1526,2024-02-08,DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN,Robinhood,ROBINHOOD,INVESTMENT TRANSFERS,No,No,300.0,DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN,MISCELLANEOUS
1527,2024-02-08,PANERA BREAD K FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-2.8,PANERA BREAD K FRISCO TX,FOOD AND DINING
1528,2024-02-08,WALMART SUPERCENTERPLANO TX,American Express - Amex Account - via Direct Web Access,AMEX,SHOPPING,No,No,-83.57,WALMART,SHOPPING/GROCERIES
1529,2024-02-08,ESPN PLUS,Chase - via Direct Web API,CHASE FREEDOM,SUBSCRIPTIONS,No,No,-11.87,ESPN PLUS,SUBSCRIPTIONS
1530,2024-02-07,STARBUCKS STORE,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-2.87,STARBUCKS,FOOD AND DINING
1531,2024-02-07,CRUNCH FIT CLUB FEES PPD ID,Chase - via Direct Web API,CHASE CHECKING,GYM,No,No,-34.71,CRUNCH FIT CLUB FEES PPD ID,HEALTH
1532,2024-02-06,SKILLSYNCER PREMIUM,Chase - via Direct Web API,CHASE FREEDOM,INSURANCE,No,No,-14.95,SKILLSYNCER PREMIUM,BILLS AND UTILITIES
1533,2024-02-06,PANERA BREAD K FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-2.8,PANERA BREAD K FRISCO TX,FOOD AND DINING
1534,2024-02-06,ATT UVERSE PAYMENT TX,American Express - Amex Account - via Direct Web Access,AMEX,"PHONE, INTERNET & CABLE",No,No,-55.58,ATT UVERSE PAYMENT TX,BILLS AND UTILITIES
1535,2024-02-06,ZELLE PAYMENT FROM JAYANTH JAYARAMAN,Chase - via Direct Web API,CHASE CHECKING,INCOME,No,No,128.04,ZELLE PAYMENT FROM JAYANTH JAYARAMAN,INCOME
1536,2024-02-05,APLPAY PANERA BREAD FRISCO TX,American Express - Amex Account - via Direct Web Access,AMEX,COFFEE,No,No,-2.8,APLPAY PANERA BREAD FRISCO TX,FOOD AND DINING
1537,2024-02-05,ZELLE PAYMENT FROM SIVABALAN MANI,Chase - via Direct Web API,CHASE CHECKING,INCOME,No,No,315.08,ZELLE PAYMENT FROM SIVABALAN MANI,INCOME
1538,2024-02-05,ZELLE PAYMENT FROM ARAVIND KUNIAMUTHUR KALIAPPAN,Chase - via Direct Web API,CHASE CHECKING,INCOME,No,No,280.45,ZELLE PAYMENT FROM ARAVIND KUNIAMUTHUR KALIAPPAN,INCOME
1539,2024-02-05,ZELLE PAYMENT FROM SARAN PADMAKAR,Chase - via Direct Web API,CHASE CHECKING,INCOME,No,No,133.52,ZELLE PAYMENT FROM SARAN PADMAKAR,INCOME
1540,2024-02-04,PATEL BROTHERS,Chase - via Direct Web API,CHASE FREEDOM,GROCERIES,No,No,-19.28,PATEL BROTHERS,SHOPPING/GROCERIES
1541,2024-02-04,PLANO TX,Discover Credit Card - via Direct Web Access,DISCOVER,GAS & FUEL,No,No,-35.29,PLANO TX,BILLS AND UTILITIES
1542,2024-02-04,TARGET FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,SHOPPING,No,No,-8.44,TARGET,SHOPPING/GROCERIES
1543,2024-02-03,SWADESHI PLAZA CASTLE,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-17.48,SWADESHI PLAZA CASTLE,FOOD AND DINING
1544,2024-02-03,AUTOMATIC STATEMENT CREDIT,Discover Credit Card - via Direct Web Access,DISCOVER,INCOME,No,No,4.06,AUTOMATIC STATEMENT CREDIT,INCOME
1545,2024-02-03,NTTA AUTOCHARGE TX,Discover Credit Card - via Direct Web Access,DISCOVER,TOLLS,No,No,-10.0,NTTA AUTOCHARGE TX,BILLS AND UTILITIES
1546,2024-02-03,C,American Express - Amex Account - via Direct Web Access,AMEX,INCOME,No,No,49.0,C,INCOME
1547,2024-02-02,STARBUCKS STORE,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-8.77,STARBUCKS,FOOD AND DINING
1548,2024-02-02,BELL WEB PMTS MBPPF WEB ID,Chase - via Direct Web API,CHASE CHECKING,RENT,No,No,-1413.19,BELL WEB PMTS MBPPF WEB ID,BILLS AND UTILITIES
1549,2024-02-01,PANERA BREAD K,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-2.8,PANERA BREAD K,FOOD AND DINING
1550,2024-02-01,PATEL BROTHERS PLANO TX,American Express - Amex Account - via Direct Web Access,AMEX,GROCERIES,No,No,-27.22,PATEL BROTHERS PLANO TX,SHOPPING/GROCERIES
1551,2024-02-01,SCHWAB BROKERAGE MONEYLINK WEB ID,Chase - via Direct Web API,CHASE CHECKING,TRANSFERS,No,No,-350.0,SCHWAB BROKERAGE MONEYLINK WEB ID,MISCELLANEOUS
1552,2024-02-01,APPLECARD GSBANK PAYMENT WEB ID,Chase - via Direct Web API,CHASE CHECKING,CREDIT CARD PAYMENT,No,No,-113.6,APPLECARD GSBANK PAYMENT WEB ID,MISCELLANEOUS
1553,2024-01-31,SWADESHI PLAZA CASTLE,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-5.94,SWADESHI PLAZA CASTLE,FOOD AND DINING
1554,2024-01-31,TARGET,Chase - via Direct Web API,CHASE FREEDOM,SHOPPING,No,No,-2.98,TARGET,SHOPPING/GROCERIES
1555,2024-01-31,SWADESHI PLAZA CASTLE,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-12.56,SWADESHI PLAZA CASTLE,FOOD AND DINING
1556,2024-01-31,TARGET FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,SHOPPING,No,No,-2.72,TARGET,SHOPPING/GROCERIES
1557,2024-01-31,INTEREST PAID,Goldman Sachs - Marcus - via Direct Web Access,GOLDMAN SACHS,INTEREST INCOME,No,No,73.49,INTEREST PAID,INCOME
1558,2024-01-31,INTEREST PAID,Charles Schwab US,CHARLES SCHWAB CHECKING,INTEREST INCOME,No,No,0.02,INTEREST PAID,INCOME
1559,2024-01-31,TELADOC HEALTH I DIRECT DEP PPD ID,Chase - via Direct Web API,CHASE CHECKING,INCOME,No,No,51.19,TELADOC HEALTH I DIRECT DEP PPD ID,INCOME
1560,2024-01-30,PANERA BREAD K FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-2.8,PANERA BREAD K FRISCO TX,FOOD AND DINING
1561,2024-01-30,C,American Express - Amex Account - via Direct Web Access,AMEX,EDUCATION,No,No,-49.0,C,SUBSCRIPTIONS
1562,2024-01-29,PANERA BREAD K FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-2.8,PANERA BREAD K FRISCO TX,FOOD AND DINING
1563,2024-01-29,AMERICAN EXPRESS PMT WEB ID,Chase - via Direct Web API,CHASE CHECKING,CREDIT CARD PAYMENT,No,No,-271.46,AMERICAN EXPRESS PMT WEB ID,MISCELLANEOUS
1564,2024-01-29,CHASE CREDIT CRD AUTOPAY PPD ID,Chase - via Direct Web API,CHASE CHECKING,CREDIT CARD PAYMENT,No,No,-1456.15,CHASE CREDIT CRD AUTOPAY PPD ID,MISCELLANEOUS
1565,2024-01-29,DISCOVER EPAYMENT WEB ID,Chase - via Direct Web API,CHASE CHECKING,CREDIT CARD PAYMENT,No,No,-1201.12,DISCOVER EPAYMENT WEB ID,MISCELLANEOUS
1566,2024-01-28,WM SUPERCENTER,Chase - via Direct Web API,CHASE FREEDOM,SHOPPING,No,No,-85.18,WALMART,SHOPPING/GROCERIES
1567,2024-01-28,DIRECTPAY FULL BALANCE,Discover Credit Card - via Direct Web Access,DISCOVER,INCOME,No,No,1201.12,DIRECTPAY FULL BALANCE,INCOME
1568,2024-01-28,AUTOMATIC PAYMENT THANK,Chase - via Direct Web API,CHASE FREEDOM,CREDIT CARD PAYMENT,No,No,1456.15,AUTOMATIC PAYMENT THANK,MISCELLANEOUS
1569,2024-01-27,AUTOSAVE SAVINGS,Chase - via Direct Web API,CHASE SAVINGS,SAVINGS,No,No,400.0,AUTOSAVE SAVINGS,MISCELLANEOUS
1570,2024-01-27,AUTOSAVE SAVINGS,Chase - via Direct Web API,CHASE CHECKING,SAVINGS,No,No,-400.0,AUTOSAVE SAVINGS,MISCELLANEOUS
1571,2024-01-27,PATEL BROTHERS,Chase - via Direct Web API,CHASE FREEDOM,GROCERIES,No,No,-14.67,PATEL BROTHERS,SHOPPING/GROCERIES
1572,2024-01-27,VIVEK FLOWERS,Chase - via Direct Web API,CHASE FREEDOM,MERCHANDISE/MISC,No,No,-4.33,VIVEK FLOWERS,SHOPPING/GROCERIES
1573,2024-01-27,STARBUCKS STORE,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-8.77,STARBUCKS,FOOD AND DINING
1574,2024-01-27,WALMART SUPERCENTERPLANO TX,American Express - Amex Account - via Direct Web Access,AMEX,SHOPPING,No,No,-92.12,WALMART,SHOPPING/GROCERIES
1575,2024-01-27,AUTOPAY PAYMENT THANK YOU,American Express - Amex Account - via Direct Web Access,AMEX,CREDIT CARD PAYMENT,No,No,271.46,AUTOPAY PAYMENT THANK YOU,MISCELLANEOUS
1576,2024-01-26,ZELLE PAYMENT TO KRISH,Chase - via Direct Web API,CHASE CHECKING,PAYMENT,No,No,-40.0,ZELLE PAYMENT TO KRISH,MISCELLANEOUS
1577,2024-01-26,STARBUCKS STORE,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-2.87,STARBUCKS,FOOD AND DINING
1578,2024-01-26,ROBINHOOD DEBITS WEB ID,Chase - via Direct Web API,CHASE CHECKING,INVESTMENT SAVINGS,No,No,-300.0,ROBINHOOD DEBITS WEB ID,MISCELLANEOUS
1579,2024-01-26,TELADOC HEALTH I DIRECT DEP PPD ID,Chase - via Direct Web API,CHASE CHECKING,INCOME,No,No,15721.39,TELADOC HEALTH I DIRECT DEP PPD ID,INCOME
1580,2024-01-25,DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN,Robinhood,ROBINHOOD,INVESTMENT TRANSFERS,No,No,300.0,DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN,MISCELLANEOUS
1581,2024-01-25,NTTA AUTOCHARGE TX,Discover Credit Card - via Direct Web Access,DISCOVER,TOLLS,No,No,-10.0,NTTA AUTOCHARGE TX,BILLS AND UTILITIES
1582,2024-01-25,NTTA AUTOCHARGE TX,Discover Credit Card - via Direct Web Access,DISCOVER,TOLLS,No,No,-10.0,NTTA AUTOCHARGE TX,BILLS AND UTILITIES
1583,2024-01-25,APLPAY PANERA BREAD FRISCO TX,American Express - Amex Account - via Direct Web Access,AMEX,COFFEE,No,No,-2.8,APLPAY PANERA BREAD FRISCO TX,FOOD AND DINING
1584,2024-01-24,BAWARCHI EXPRESS,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-37.77,BAWARCHI EXPRESS,FOOD AND DINING
1585,2024-01-24,PANERA BREAD K FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-2.8,PANERA BREAD K FRISCO TX,FOOD AND DINING
1586,2024-01-24,APLPAY MINI MARKET PLANO TX,American Express - Amex Account - via Direct Web Access,AMEX,GROCERIES,No,No,-8.95,APLPAY MINI MARKET PLANO TX,SHOPPING/GROCERIES
1587,2024-01-23,SWADESHI PLAZA CASTLE,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-9.73,SWADESHI PLAZA CASTLE,FOOD AND DINING
1588,2024-01-23,SWADESHI PLAZA CASTLE,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-3.49,SWADESHI PLAZA CASTLE,FOOD AND DINING
1589,2024-01-23,SWADESHI PLAZA CASTLE,Discover Credit Card - via Direct Web Access,DISCOVER,RESTAURANTS/DINING,No,No,-9.97,SWADESHI PLAZA CASTLE,FOOD AND DINING
1590,2024-01-23,PANERA BREAD K FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-2.8,PANERA BREAD K FRISCO TX,FOOD AND DINING
1591,2024-01-22,TXU BILL PAYMENT,Chase - via Direct Web API,CHASE FREEDOM,"ENERGY, GAS & ELECTRIC",No,No,-126.49,TXU BILL PAYMENT,BILLS AND UTILITIES
1592,2024-01-22,APLPAY DUNKIN TX,American Express - Amex Account - via Direct Web Access,AMEX,COFFEE,No,No,-2.81,DUNKIN,FOOD AND DINING
1593,2024-01-22,KABILAN BASKARAN IAT PAYPAL WEB ID,Chase - via Direct Web API,CHASE CHECKING,ONLINE PAYMENT,No,No,-15.0,KABILAN BASKARAN IAT PAYPAL WEB ID,MISCELLANEOUS
1594,2024-01-21,PATEL BROTHERS,Chase - via Direct Web API,CHASE FREEDOM,GROCERIES,No,No,-49.28,PATEL BROTHERS,SHOPPING/GROCERIES
1595,2024-01-21,TARGET FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,SHOPPING,No,No,-90.33,TARGET,SHOPPING/GROCERIES
1596,2024-01-21,APLPAY TARGET FRISCO TX,American Express - Amex Account - via Direct Web Access,AMEX,SHOPPING,No,No,-8.98,TARGET,SHOPPING/GROCERIES
1597,2024-01-20,STARBUCKS STORE,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-2.87,STARBUCKS,FOOD AND DINING
1598,2024-01-20,HANUMAN TEMPLE TX,American Express - Amex Account - via Direct Web Access,AMEX,RESTAURANTS/DINING,No,No,-11.0,HANUMAN TEMPLE TX,FOOD AND DINING
1599,2024-01-19,RACETRAC2371 00023713,Chase - via Direct Web API,CHASE FREEDOM,GAS & FUEL,No,No,-40.89,RACETRAC2371 00023713,BILLS AND UTILITIES
1600,2024-01-19,VIDIQ CA,Discover Credit Card - via Direct Web Access,DISCOVER,SUBSCRIPTIONS,No,No,-10.0,VIDIQ CA,SUBSCRIPTIONS
1601,2024-01-19,HELLO INDIA PLANO TX,Discover Credit Card - via Direct Web Access,DISCOVER,RESTAURANTS/DINING,No,No,-2.0,HELLO INDIA,FOOD AND DINING
1602,2024-01-18,STARBUCKS STORE,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-2.87,STARBUCKS,FOOD AND DINING
1603,2024-01-18,PLANO TX,Discover Credit Card - via Direct Web Access,DISCOVER,GAS & FUEL,No,No,-8.41,PLANO TX,BILLS AND UTILITIES
1604,2024-01-18,INTEREST PAYMENT,Chase - via Direct Web API,CHASE SAVINGS,INTEREST INCOME,No,No,0.03,INTEREST PAYMENT,INCOME
1605,2024-01-17,TARGET,Chase - via Direct Web API,CHASE FREEDOM,SHOPPING,No,No,-37.05,TARGET,SHOPPING/GROCERIES
1606,2024-01-17,TARGET FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,SHOPPING,No,No,-2.98,TARGET,SHOPPING/GROCERIES
1607,2024-01-17,CNK CINEMARK.COM TX,Discover Credit Card - via Direct Web Access,DISCOVER,ENTERTAINMENT,No,No,-17.1,CNK CINEMARK.COM TX,ENTERTAINMENT
1608,2024-01-16,SWADESHI PLAZA CASTLE,Discover Credit Card - via Direct Web Access,DISCOVER,RESTAURANTS/DINING,No,No,-2.17,SWADESHI PLAZA CASTLE,FOOD AND DINING
1609,2024-01-16,CINEMARK THEATRES PLANO TX,Discover Credit Card - via Direct Web Access,DISCOVER,ENTERTAINMENT,No,No,-17.71,CINEMARK THEATRES PLANO TX,ENTERTAINMENT
1610,2024-01-16,PANERA BREAD K FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-2.8,PANERA BREAD K FRISCO TX,FOOD AND DINING
1611,2024-01-16,SWADESHI PLAZA CASTLE,American Express - Amex Account - via Direct Web Access,AMEX,RESTAURANTS/DINING,No,No,-33.95,SWADESHI PLAZA CASTLE,FOOD AND DINING
1612,2024-01-16,TMOBILE PCS SVC WEB ID,Chase - via Direct Web API,CHASE CHECKING,"PHONE, INTERNET & CABLE",No,No,-304.36,TMOBILE PCS SVC WEB ID,BILLS AND UTILITIES
1613,2024-01-14,INDIA BAZAAR WEST PLAN,Chase - via Direct Web API,CHASE FREEDOM,GROCERIES,No,No,-20.15,INDIA BAZAAR WEST PLAN,SHOPPING/GROCERIES
1614,2024-01-14,STARBUCKS STORE PLANO TX,Discover Credit Card - via Direct Web Access,DISCOVER,COFFEE,No,No,-2.87,STARBUCKS,FOOD AND DINING
1615,2024-01-13,AUTOSAVE SAVINGS,Chase - via Direct Web API,CHASE SAVINGS,SAVINGS,No,No,400.0,AUTOSAVE SAVINGS,MISCELLANEOUS
1616,2024-01-13,AUTOSAVE SAVINGS,Chase - via Direct Web API,CHASE CHECKING,SAVINGS,No,No,-400.0,AUTOSAVE SAVINGS,MISCELLANEOUS
1617,2024-01-13,SCHWAB BROKERAGE MONEYLINK WEB ID,Chase - via Direct Web API,CHASE CHECKING,TRANSFERS,No,No,-350.0,SCHWAB BROKERAGE MONEYLINK WEB ID,MISCELLANEOUS
1618,2024-01-13,SWADESHI PLAZA CASTLE,Chase - via Direct Web API,CHASE FREEDOM,RESTAURANTS/DINING,No,No,-7.77,SWADESHI PLAZA CASTLE,FOOD AND DINING
1619,2024-01-12,PATEL BROTHERS,Chase - via Direct Web API,CHASE FREEDOM,GROCERIES,No,No,-66.64,PATEL BROTHERS,SHOPPING/GROCERIES
1620,2024-01-12,STARBUCKS STORE,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-2.87,STARBUCKS,FOOD AND DINING
1621,2024-01-12,TARGET FRISCO TX,Discover Credit Card - via Direct Web Access,DISCOVER,SHOPPING,No,No,-26.83,TARGET,SHOPPING/GROCERIES
1622,2024-01-12,THE HALAL GUYS PLANOFRISCO TX,American Express - Amex Account - via Direct Web Access,AMEX,RESTAURANTS/DINING,No,No,-34.48,THE HALAL GUYS PLANOFRISCO TX,FOOD AND DINING
1623,2024-01-12,TELADOC HEALTH I DIRECT DEP PPD ID,Chase - via Direct Web API,CHASE CHECKING,INCOME,No,No,3648.84,TELADOC HEALTH I DIRECT DEP PPD ID,INCOME
1624,2024-01-12,ROBINHOOD DEBITS WEB ID,Chase - via Direct Web API,CHASE CHECKING,INVESTMENT SAVINGS,No,No,-300.0,ROBINHOOD DEBITS WEB ID,MISCELLANEOUS
1625,2024-01-12,FOREIGN FEE,Chase - via Direct Web API,CHASE FREEDOM,BANK FEE,No,No,-0.07,FOREIGN FEE,MISCELLANEOUS
1626,2024-01-11,DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN,Robinhood,ROBINHOOD,INVESTMENT TRANSFERS,No,No,300.0,DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN,MISCELLANEOUS
1627,2024-01-11,GOOGLE YOUTUBEPREMIUM,Chase - via Direct Web API,CHASE FREEDOM,SUBSCRIPTIONS,No,No,-2.61,GOOGLE YOUTUBEPREMIUM,SUBSCRIPTIONS
1628,2024-01-11,STARBUCKS STORE,Chase - via Direct Web API,CHASE FREEDOM,COFFEE,No,No,-2.87,STARBUCKS,FOOD AND DINING
