"Date","Description","Institution","Account","Category","Is Hidden","Is Pending","Amount"
"3/7/2024","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($11.67)"
"3/7/2024","TARGET FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($2.98)"
"3/7/2024","ATT UVERSE PAYMENT TX","American Express - Amex Account - via Direct Web Access","AMEX","Phone, Internet & Cable","No","No","($55.58)"
"3/7/2024","CRUNCH FIT CLUB FEES PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($34.71)"
"3/6/2024","SKILLSYNCER PREMIUM","Chase - via Direct Web API","CHASE FREEDOM","Insurance","No","No","($14.95)"
"3/6/2024","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.8)"
"3/6/2024","SWADESHI PLAZA CASTLE","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($29.45)"
"3/6/2024","SWADESHI PLAZA CASTLE","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($5.99)"
"3/6/2024","SWADESHI PLAZA CASTLE","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($2.15)"
"3/6/2024","SWADESHI PLAZA CASTLE","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($6.47)"
"3/5/2024","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($13.83)"
"3/5/2024","USCIS DC","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($370)"
"3/5/2024","USCIS DC","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($370)"
"3/4/2024","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($12.72)"
"3/4/2024","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$5.28"
"3/4/2024","BELL WEB PMTS PNCBWF WEB ID","Chase - via Direct Web API","CHASE CHECKING","Restaurants/Dining","No","No","($1427.24)"
"3/3/2024","SARAVANAA BHAVAN PLANO","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($17.75)"
"3/3/2024","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.8)"
"3/3/2024","SWADESHI PLAZA CASTLE","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($5.4)"
"3/3/2024","PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($31.95)"
"3/3/2024","STARBUCKS STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($2.87)"
"3/3/2024","DUNKIN PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.69)"
"3/3/2024","BIGDASH ICECREAM&PASTRIE FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($11.89)"
"3/1/2024","CHIPOTLE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($22.89)"
"3/1/2024","WALMART","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($55.24)"
"3/1/2024","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"3/1/2024","APPLECARD GSBANK PAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($263.37)"
"2/29/2024","PATEL BROTHERS OF PLAN","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($61.09)"
"2/29/2024","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$68.99"
"2/29/2024","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.02"
"2/29/2024","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($742.37)"
"2/29/2024","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($399.95)"
"2/28/2024","FBV STUDIO MOVIE G","Chase - via Direct Web API","CHASE FREEDOM","Entertainment","No","No","($13.58)"
"2/28/2024","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$399.95"
"2/28/2024","TARGET FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($9.22)"
"2/28/2024","SWADESHI PLAZA CASTLE","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($2.17)"
"2/28/2024","APLPAY TARGET FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($2.98)"
"2/28/2024","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$742.37"
"2/27/2024","STARBUCKS STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($9.63)"
"2/27/2024","APLPAY PANERA BREAD FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($2.8)"
"2/27/2024","AUTOPAY PAYMENT THANK YOU","American Express - Amex Account - via Direct Web Access","AMEX","Credit Card Payment","No","No","$312.2"
"2/27/2024","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($312.2)"
"2/26/2024","WEBBLUEHOSTCOM UT","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($25.79)"
"2/26/2024","APLPAY PANERA BREAD FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($2.8)"
"2/26/2024","HELLO INDIA PLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($3)"
"2/25/2024","CHIPOTLE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($19.7)"
"2/25/2024","CINEMARK THEATRES PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Entertainment","No","No","($21.66)"
"2/25/2024","STARBUCKS STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($12.72)"
"2/25/2024","CHIPOTLE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($3.19)"
"2/25/2024","APLPAY CINEMARK THEAPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Entertainment","No","No","($14.24)"
"2/23/2024","TACO BELL","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($15.52)"
"2/23/2024","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.8)"
"2/23/2024","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($86.89)"
"2/23/2024","NTTA AUTOCHARGE TX","Discover Credit Card - via Direct Web Access","DISCOVER","Tolls","No","No","($10)"
"2/23/2024","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($300)"
"2/22/2024","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($26.98)"
"2/22/2024","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$300"
"2/22/2024","TXU BILL PAYMENT","Chase - via Direct Web API","CHASE FREEDOM","Energy, Gas & Electric","No","No","($138.93)"
"2/22/2024","STARBUCKS PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($2.87)"
"2/21/2024","PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($38)"
"2/21/2024","SWADESHI PLAZA CASTLE","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($8.65)"
"2/21/2024","APLPAY VIVEK FLOWERSPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Merchandise/Misc","No","No","($4.33)"
"2/21/2024","APLPAY PANERA BREAD FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($2.8)"
"2/20/2024","TARGET FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($9.73)"
"2/20/2024","APLPAY TARGET FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($2.98)"
"2/19/2024","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.8)"
"2/19/2024","VIDIQ CA","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($10)"
"2/18/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($43.79)"
"2/18/2024","WALMART","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($48.86)"
"2/18/2024","SARAVANAA BHAVAN PLANO","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($35.53)"
"2/18/2024","TST KARYA SIDDHI HANU TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($12.67)"
"2/18/2024","STARBUCKS STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($2.87)"
"2/18/2024","SQ THE GELATO CONE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($9.7)"
"2/18/2024","STRATA SCRATCH LLC TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($19.2)"
"2/16/2024","INTEREST PAYMENT","Chase - via Direct Web API","CHASE SAVINGS","Interest Income","No","No","$0.03"
"2/15/2024","ZELLE PAYMENT TO JUAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($45)"
"2/15/2024","ZELLE PAYMENT TO JUAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($17)"
"2/15/2024","DUNKIN PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($6.37)"
"2/15/2024","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"2/15/2024","TMOBILE PCS SVC WEB ID","Chase - via Direct Web API","CHASE CHECKING","Phone, Internet & Cable","No","No","($288.09)"
"2/14/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($11.88)"
"2/14/2024","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($5.41)"
"2/14/2024","TARGET FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($2.98)"
"2/14/2024","APLPAY STARBUCKS STOPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($8.23)"
"2/13/2024","PANERA BREAD K FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.8)"
"2/13/2024","TARGET FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($43.15)"
"2/12/2024","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.8)"
"2/12/2024","HUNTER.IO STARTER","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($34.3)"
"2/12/2024","DOMINOS","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($17.21)"
"2/12/2024","ZELLE PAYMENT TO MANJUNATH A GOKARE PC","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($99)"
"2/12/2024","FOREIGN FEE","Chase - via Direct Web API","CHASE FREEDOM","Bank Fee","No","No","($0.07)"
"2/11/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($32.12)"
"2/11/2024","GOOGLE YOUTUBEPREMIUM","Chase - via Direct Web API","CHASE FREEDOM","Entertainment","No","No","($2.63)"
"2/11/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($5.24)"
"2/11/2024","GREAT CLIPS AT FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Hair & Nails","No","No","($12.99)"
"2/10/2024","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($7.47)"
"2/10/2024","INDIAN VEGETARIAN","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($8.32)"
"2/9/2024","PANERA BREAD K FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.8)"
"2/9/2024","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($300)"
"2/8/2024","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$300"
"2/8/2024","PANERA BREAD K FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.8)"
"2/8/2024","WALMART SUPERCENTERPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($83.57)"
"2/8/2024","ESPN PLUS","Chase - via Direct Web API","CHASE FREEDOM","Subscriptions","No","No","($11.87)"
"2/7/2024","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.87)"
"2/7/2024","CRUNCH FIT CLUB FEES PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($34.71)"
"2/6/2024","SKILLSYNCER PREMIUM","Chase - via Direct Web API","CHASE FREEDOM","Insurance","No","No","($14.95)"
"2/6/2024","PANERA BREAD K FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.8)"
"2/6/2024","ATT UVERSE PAYMENT TX","American Express - Amex Account - via Direct Web Access","AMEX","Phone, Internet & Cable","No","No","($55.58)"
"2/6/2024","ZELLE PAYMENT FROM JAYANTH JAYARAMAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$128.04"
"2/5/2024","APLPAY PANERA BREAD FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($2.8)"
"2/5/2024","ZELLE PAYMENT FROM SIVABALAN MANI","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$315.08"
"2/5/2024","ZELLE PAYMENT FROM ARAVIND KUNIAMUTHUR KALIAPPAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$280.45"
"2/5/2024","ZELLE PAYMENT FROM SARAN PADMAKAR","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$133.52"
"2/4/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($19.28)"
"2/4/2024","PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($35.29)"
"2/4/2024","TARGET FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($8.44)"
"2/3/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($17.48)"
"2/3/2024","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$4.06"
"2/3/2024","NTTA AUTOCHARGE TX","Discover Credit Card - via Direct Web Access","DISCOVER","Tolls","No","No","($10)"
"2/3/2024","C","American Express - Amex Account - via Direct Web Access","AMEX","Income","No","No","$49"
"2/2/2024","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($8.77)"
"2/2/2024","BELL WEB PMTS MBPPF WEB ID","Chase - via Direct Web API","CHASE CHECKING","Restaurants/Dining","No","No","($1413.19)"
"2/1/2024","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.8)"
"2/1/2024","PATEL BROTHERS PLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($27.22)"
"2/1/2024","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"2/1/2024","APPLECARD GSBANK PAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($113.6)"
"1/31/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($5.94)"
"1/31/2024","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($2.98)"
